File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241010100039_Y4_X2;9,264;168,944;0,928;740,929;0,7371;11,948;-0,116;4,002;86,378;82,566;137,518;0,000;1,402;5704,501;28,630;12,160;14,103;9,155;88,306;21,753;1,526;13,295;0,607;10,304;5698488,305;12;12
20241010100039_Y4_X3;10,167;184,513;0,432;790,263;0,8472;13,011;-0,138;3,870;118,721;65,792;174,338;90,000;1,513;6013,180;31,532;12,012;14,818;9,520;88,078;23,479;1,654;14,869;0,604;11,428;5698488,305;12;12
20241010100039_Y4_X4;9,798;148,911;0,690;678,814;0,6224;12,332;-0,020;3,512;88,526;60,385;137,069;90,000;1,281;5283,782;31,994;11,512;12,105;8,470;89,812;22,736;1,412;14,414;0,580;11,184;5698488,305;12;12
20241010100039_Y4_X5;10,185;191,116;0,432;774,100;0,8095;12,986;-0,250;4,621;83,224;107,892;196,045;0,000;1,473;5973,430;32,643;12,135;13,765;9,422;89,924;24,503;1,505;15,208;0,611;11,495;5698488,305;12;12
20241010100039_Y4_X6;10,373;183,474;0,408;785,864;0,8408;13,663;0,876;8,912;125,072;58,402;147,503;0,000;1,505;5908,528;33,434;16,317;12,735;9,076;90,885;24,420;1,428;15,280;0,800;11,490;5698488,305;12;12
20241010100039_Y4_X7;10,183;280,365;0,169;826,492;0,9202;13,069;-0,056;3,902;216,357;64,007;233,785;0,000;1,583;6162,683;31,823;13,348;15,025;9,601;89,305;24,537;1,598;14,936;0,668;11,306;5698488,305;12;12
20241010100039_Y4_X8;11,182;309,897;0,193;789,824;0,8424;13,920;-0,144;3,053;105,044;204,852;268,622;0,000;1,510;6091,977;35,962;11,390;13,803;8,338;88,546;24,845;1,626;16,314;0,589;13,003;5698488,305;12;12
20241010100039_Y4_X9;11,778;234,394;0,174;800,847;0,8681;14,706;-0,065;3,744;161,905;72,489;242,597;0,000;1,530;6171,125;39,715;12,341;15,112;7,035;90,829;25,468;1,666;17,015;0,627;13,528;5698488,305;12;12
20241010100039_Y5_X1;9,080;145,268;0,932;822,689;0,9076;11,690;0,028;3,997;76,935;68,333;114,247;0,000;1,570;6058,910;28,134;12,936;12,804;9,250;88,495;21,970;1,426;13,102;0,644;10,106;5698488,305;12;12
20241010100039_Y5_X2;9,348;167,380;0,852;764,061;0,7733;11,971;-0,359;3,847;72,677;94,702;152,288;90,000;1,443;5697,993;28,820;10,216;14,532;9,345;87,894;21,319;1,574;13,506;0,517;10,511;5698488,305;12;12
20241010100039_Y5_X3;9,532;147,718;0,755;809,797;0,8699;12,212;0,246;3,951;86,688;61,030;123,566;90,000;1,541;5928,227;29,995;14,081;11,586;10,392;90,037;24,687;1,348;14,423;0,704;10,541;5698488,305;12;12
20241010100039_Y5_X4;9,236;204,916;0,707;767,375;0,7912;11,774;0,050;3,442;155,891;49,024;117,877;0,000;1,458;5708,194;28,919;12,469;12,361;10,857;90,163;23,676;1,347;14,167;0,616;10,233;5698488,305;12;12
20241010100039_Y5_X5;9,687;172,316;0,407;805,996;0,8540;12,394;-0,231;3,808;95,011;77,305;159,615;0,000;1,518;6034,638;30,290;10,967;14,824;9,319;88,566;22,314;1,612;14,106;0,552;10,788;5698488,305;12;12
20241010100039_Y5_X6;10,203;183,465;0,513;836,855;0,9698;13,547;0,463;7,156;111,771;71,695;107,191;0,000;1,626;6278,592;31,176;15,795;15,023;9,411;88,645;23,589;1,602;14,644;0,781;11,269;5698488,305;12;12
20241010100039_Y5_X7;9,702;154,019;0,178;826,586;0,9196;12,213;0,042;3,437;94,389;59,630;245,410;0,000;1,581;6246,932;31,496;11,774;11,492;8,988;89,731;22,959;1,376;14,447;0,593;11,058;5698488,305;12;12
20241010100039_Y5_X8;9,499;145,328;0,132;782,651;0,8021;12,005;0,088;3,708;90,982;54,346;183,161;0,000;1,464;6158,989;30,812;12,127;11,540;8,772;89,921;22,541;1,339;14,029;0,607;10,803;5698488,305;12;12
20241010100039_Y5_X9;11,301;159,534;0,210;781,858;0,8183;13,894;-0,134;2,918;101,139;58,394;295,016;0,000;1,479;6269,973;36,864;11,234;12,921;6,830;88,588;23,817;1,542;16,001;0,580;13,316;5698488,305;12;12
