File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240726113601_Y3_X3;143,837;446,717;0,555;568,731;1,708;149,012;0,347;1,270;256,222;190,495;440,211;90,000;2,308;1912,229;100,937;437,727;12,354;43,728;96,284;327,645;2,437;202,804;1,277;136,636;5698488,305;1;7
20240726113601_Y3_X5;115,978;420,765;0,422;790,326;0,8767;125,902;0,727;1,702;269,257;151,508;482,000;90,000;1,581;2981,438;73,646;408,925;24,260;34,469;91,304;297,081;2,936;191,046;1,959;97,405;5698488,305;1;7
20240726113601_Y3_X8;65,079;379,704;0,484;689,868;0,6176;75,306;-0,834;2,181;201,398;178,306;521,563;90,000;1,302;2197,516;60,118;33,557;229,238;7,361;69,836;42,129;4,596;60,275;1,554;105,478;5698488,305;1;7
20240726113601_Y4_X2;57,051;381,043;0,402;508,048;0,7827;85,130;1,895;5,215;269,190;111,852;419,141;90,000;1,646;2347,370;77,898;343,947;17,073;15,284;90,753;253,414;2,642;191,160;2,808;51,620;5698488,305;1;7
20240726113601_Y4_X3;45,278;374,909;0,660;819,263;0,8458;65,856;-1,920;7,050;118,112;256,797;347,976;90,000;1,569;3679,353;105,554;20,319;171,348;5,696;85,591;62,977;13,758;47,471;1,232;41,477;5698488,305;1;7
20240726113601_Y4_X5;46,440;304,421;0,423;646,015;0,6146;57,397;0,091;2,848;166,068;138,353;403,612;146,600;1,313;2781,105;71,249;98,111;102,986;10,224;68,173;119,043;2,874;53,389;4,949;64,615;5698488,305;1;7
20240726113601_Y4_X6;43,050;292,921;0,329;569,256;0,3971;49,589;0,513;2,054;172,087;120,834;460,209;180,000;1,062;2318,701;80,122;85,623;23,471;32,312;92,388;102,888;3,013;71,509;1,049;43,519;5698488,305;1;7
20240726113601_Y4_X7;58,334;253,111;0,555;646,224;0,5423;61,624;-0,037;1,368;136,704;116,407;440,310;90,000;1,206;2500,215;99,333;85,191;18,379;51,196;96,275;72,700;2,454;72,137;1,149;66,129;5698488,305;1;7
20240726113601_Y4_X8;25,839;292,168;0,298;685,155;0,5569;38,757;-1,835;6,757;78,004;214,164;267,749;0,000;1,269;2902,642;60,657;17,959;119,271;10,030;87,787;43,555;8,736;29,184;0,897;22,339;5698488,305;1;7
20240726113601_Y5_X2;47,342;291,413;0,270;441,668;0,4762;69,408;1,725;4,651;207,597;83,816;289,874;90,000;1,190;2433,379;75,535;273,493;13,882;15,005;91,067;196,873;2,310;154,591;1,523;46,529;5698488,305;1;7
20240726113601_Y6_X2;80,551;314,153;0,422;493,280;0,5323;87,677;0,661;1,615;174,106;140,047;482,630;90,000;1,324;2204,727;82,288;254,028;15,164;33,161;95,458;191,592;2,213;127,582;1,044;72,633;5698488,305;1;7
20240726113601_Y6_X4;62,972;302,348;0,513;754,556;0,7799;72,543;-0,220;1,842;146,555;155,793;533,723;60,700;1,464;3099,106;187,206;18,786;52,052;3,546;76,806;104,404;3,722;88,453;1,527;91,266;5698488,305;1;7
20240726113601_Y7_X2;44,139;320,067;0,371;456,968;0,4128;65,827;1,853;5,191;227,674;92,393;385,966;90,000;1,048;2697,031;72,300;259,120;12,227;14,629;93,247;195,999;2,146;149,639;1,796;42,177;5698488,305;1;7
20240726113601_Y7_X3;66,771;332,168;0,298;667,358;0,7537;79,157;-0,720;2,130;149,707;182,461;405,490;0,000;1,468;3095,764;127,924;19,668;164,559;5,929;72,549;73,347;5,621;78,638;1,229;105,908;5698488,305;1;7
20240726113601_Y7_X4;43,965;300,724;0,496;682,329;0,5583;63,295;1,694;4,621;205,251;95,473;379,887;180,000;1,232;3188,280;64,270;236,126;15,236;16,460;89,471;186,068;2,322;132,744;2,293;41,253;5698488,305;1;7
