File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240806132241_Y2_X8;12,712;261,015;0,245;628,392;0,5408;19,365;1,994;14,341;172,555;88,460;93,312;180,000;1,213;3215,015;33,900;41,566;19,416;10,185;87,739;45,713;2,010;16,523;2,099;12,365;5698488,305;5;8
20240806132241_Y3_X1;14,303;191,800;0,104;742,637;0,5560;18,285;-0,271;4,073;106,967;84,833;97,772;170,900;1,221;3473,742;46,295;14,587;23,248;7,949;89,973;30,731;2,349;20,522;0,731;16,013;5698488,305;5;8
20240806132241_Y3_X2;16,127;250,127;0,095;830,426;0,7645;21,995;0,949;6,694;164,742;85,385;103,829;180,000;1,451;4089,518;47,358;38,331;20,755;10,877;90,697;54,313;2,195;23,145;1,971;16,621;5698488,305;5;8
20240806132241_Y3_X3;15,260;255,004;0,168;815,535;0,7464;20,562;0,620;4,800;137,395;117,609;235,673;171,800;1,426;4243,066;42,579;32,638;21,386;12,596;88,008;49,847;2,412;23,109;1,668;15,659;5698488,305;5;8
20240806132241_Y3_X4;14,994;290,419;0,123;953,819;1,091;21,616;1,148;8,639;186,196;104,223;133,453;180,000;1,743;5277,450;39,730;39,384;24,923;11,067;86,606;48,000;2,626;20,133;2,058;14,939;5698488,305;5;8
20240806134524_Y1_X1;13,145;233,785;0,154;981,055;1,023;18,079;1,433;11,053;168,699;65,085;66,753;4,400;1,681;4393,976;38,703;28,822;13,919;11,084;88,623;37,955;1,745;19,478;1,478;14,177;5698488,305;5;8
20240806134524_Y1_X2;10,968;149,674;0,102;582,913;0,2441;14,538;0,171;4,520;93,042;56,632;68,542;176,800;0,788;654,471;31,543;18,937;17,030;10,034;85,848;28,198;1,949;15,303;0,947;11,873;5698488,305;5;8
20240806134524_Y1_X3;13,087;200,193;0,096;923,622;0,9472;17,348;0,016;4,959;109,308;90,884;69,310;4,400;1,622;4895,251;38,419;18,798;22,766;11,195;88,429;31,601;2,310;19,060;0,941;13,946;5698488,305;5;8
20240806134524_Y1_X4;14,096;198,379;0,191;913,329;0,8591;18,397;0,283;4,443;107,126;91,253;92,796;180,000;1,549;4187,135;43,236;23,292;19,479;10,504;89,952;37,586;2,063;20,963;1,169;15,385;5698488,305;5;8
20240806134524_Y1_X5;15,966;272,345;0,248;998,378;1,051;20,115;0,241;3,669;167,766;104,579;132,070;0,200;1,722;4240,428;53,150;21,730;18,320;9,460;92,400;40,576;1,998;24,539;1,089;17,990;5698488,305;5;8
