File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240820110604_Y11_X3;57,567;447,670;0,615;583,247;1,152;75,338;0,924;3,797;279,568;168,102;358,772;0,000;1,782;3361,879;130,582;134,627;53,296;21,526;90,929;207,136;5,668;112,129;5,040;58,357;5698488,305;4;9
20240820110604_Y11_X5;31,160;249,092;0,362;673,950;0,7195;37,667;0,594;2,788;142,328;106,764;288,033;46,400;1,419;4369,001;89,711;50,152;15,986;17,189;97,321;87,288;2,052;53,142;2,105;35,043;5698488,305;4;9
20240820110604_Y12_X1;68,540;418,631;0,455;329,164;0,4271;79,163;0,546;2,680;279,972;138,659;478,979;90,000;1,137;1696,418;163,786;97,601;16,183;25,224;95,899;192,213;3,917;102,064;4,911;73,918;5698488,305;4;9
20240820110604_Y12_X2;122,480;608,447;0,502;553,828;1,465;147,927;0,205;2,181;330,267;278,181;433,530;90,000;2,072;868,348;390,973;118,096;68,981;14,213;91,493;296,129;12,295;208,925;4,543;145,612;5698488,305;4;9
20240820110604_Y12_X3;153,939;670,521;0,786;550,880;3,806;178,867;1,104;2,746;480,360;190,161;422,172;20,100;3,539;752,439;106,462;534,928;15,469;34,509;95,546;510,305;2,921;311,642;7,000;125,777;5698488,305;4;9
20240820110604_Y12_X4;128,021;611,858;0,279;631,286;1,821;144,034;0,847;2,261;417,527;194,331;397,258;0,000;2,349;4210,000;124,300;383,501;22,199;35,461;89,989;381,928;4,274;226,076;5,719;113,675;5698488,305;4;9
20240820110604_Y12_X5;50,767;485,731;0,311;419,760;1,428;77,419;2,077;7,235;384,608;101,123;303,579;31,600;2,168;488,083;83,375;262,860;24,503;15,776;86,527;261,862;3,529;123,056;8,113;44,943;5698488,305;4;9
20240820112110_Y2_X1;56,269;270,172;0,458;388,757;0,4635;62,910;0,613;1,737;163,305;106,867;491,531;180,000;1,128;2610,144;81,008;149,677;18,132;32,108;93,404;136,347;2,592;91,593;1,097;53,644;5698488,305;4;9
20240820112110_Y2_X13;70,534;391,432;0,442;430,353;0,7112;82,346;0,939;2,882;278,372;113,060;503,899;90,000;1,408;1541,990;82,191;179,669;18,742;39,001;90,316;237,529;3,164;123,193;4,823;64,188;5698488,305;4;9
20240820112110_Y3_X6;55,925;278,453;0,431;629,600;1,053;61,314;0,344;1,616;154,685;123,768;275,456;180,000;1,774;2709,167;68,362;132,564;37,051;39,301;89,286;125,915;3,963;80,055;0,930;53,258;5698488,305;4;9
20240820112110_Y3_X7;64,150;292,858;0,303;583,518;1,050;69,067;-0,173;1,575;147,371;145,487;330,050;180,000;1,759;2822,438;69,606;23,428;150,133;4,951;47,106;108,983;6,006;72,083;1,088;70,066;5698488,305;4;9
20240820112110_Y3_X8;74,027;259,867;0,260;541,134;0,6980;79,260;-0,635;1,608;113,015;146,852;371,327;180,000;1,450;4872,386;40,201;14,202;255,128;8,987;61,985;29,552;2,222;68,208;0,732;113,648;5698488,305;4;9
20240820112110_Y3_X9;74,496;325,487;0,288;534,919;1,205;81,012;-0,047;1,394;188,910;136,577;407,389;180,000;1,953;2746,983;96,245;29,583;154,849;3,857;45,633;124,232;1,706;92,912;1,333;95,919;5698488,305;4;9
20240820112110_Y3_X10;82,527;299,729;0,289;468,306;0,9116;85,898;-0,026;1,193;152,991;146,738;407,482;180,000;1,705;2821,382;56,644;19,501;240,735;5,227;46,492;129,485;1,949;93,255;0,976;94,334;5698488,305;4;9
20240820112110_Y3_X11;64,835;399,424;0,620;621,494;1,965;73,814;-0,158;2,128;238,212;161,212;428,241;0,000;2,471;1702,574;108,946;66,606;100,961;7,160;55,237;120,675;9,001;71,774;3,280;67,231;5698488,305;4;9
20240820112110_Y3_X12;55,330;363,708;0,542;936,835;1,321;65,793;0,436;2,281;214,371;149,337;373,389;180,000;1,952;2768,968;163,543;74,360;8,658;18,578;99,474;135,804;2,567;95,165;2,666;67,498;5698488,305;4;9
20240820112110_Y3_X13;26,837;388,857;0,348;679,626;0,6109;46,722;2,871;11,433;314,458;74,399;365,427;0,000;1,280;4910,201;39,231;184,121;11,891;13,122;90,468;172,823;1,552;44,036;8,917;17,069;5698488,305;4;9
20240820112110_Y4_X1;42,405;318,385;0,782;386,975;0,2844;67,284;2,334;7,280;242,998;75,387;461,464;90,000;0,913;1842,579;52,244;221,884;13,316;18,069;90,958;228,805;1,959;87,203;11,277;27,286;5698488,305;4;9
20240820112110_Y4_X3;74,751;322,329;0,203;614,145;1,268;81,410;0,070;1,574;157,858;164,471;301,675;45,800;1,955;1680,940;101,945;158,874;93,276;40,336;92,069;141,289;6,505;94,496;0,596;72,781;5698488,305;4;9
20240820112110_Y4_X4;107,718;305,774;0,292;371,318;0,5894;109,613;0,091;1,080;160,219;145,555;420,143;0,000;1,469;2933,246;50,902;342,058;12,920;51,233;96,018;178,012;1,349;123,353;0,445;110,374;5698488,305;4;9
20240820112110_Y4_X5;97,595;293,016;0,342;420,587;0,5704;102,924;0,396;1,284;163,997;129,019;474,042;0,000;1,357;2914,250;60,747;293,460;8,925;46,199;95,723;205,863;1,669;133,950;0,363;93,518;5698488,305;4;9
