File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240802110024_Y5_X7;45,819;273,822;0,414;469,165;0,3469;59,541;-1,149;3,532;86,959;186,864;436,579;180,000;0,971;5458,788;109,816;5,758;143,761;1,096;82,150;55,008;14,768;46,584;0,571;41,526;5698488,305;6;9
20240802110024_Y6_X3;36,822;264,078;0,419;880,147;0,9054;43,557;-0,199;2,247;134,627;129,451;452,084;90,000;1,564;5487,810;113,269;26,111;39,067;6,175;85,331;72,716;4,643;50,361;1,511;43,671;5698488,305;6;9
20240802110024_Y6_X4;23,176;242,016;0,257;684,296;0,5196;27,824;0,244;2,803;171,637;70,379;356,475;0,000;1,161;4955,755;77,203;18,377;13,012;11,246;93,328;50,555;2,399;36,414;0,892;26,925;5698488,305;6;9
20240802110024_Y6_X7;35,808;279,220;0,301;557,002;0,4616;48,922;-1,527;5,203;77,018;202,202;417,104;0,000;1,111;6898,413;91,098;5,557;129,997;1,640;86,457;45,926;10,155;38,485;0,553;34,930;5698488,305;6;9
20240802110024_Y7_X4;29,497;233,468;0,363;759,506;0,6253;35,731;-0,341;2,470;116,231;117,237;502,367;0,000;1,274;5512,961;103,264;11,637;34,922;4,399;89,983;55,430;4,358;42,081;0,834;34,757;5698488,305;6;9
20240802110024_Y8_X4;28,005;178,325;0,333;530,668;0,2419;33,567;-0,206;2,236;81,173;97,153;462,021;180,000;0,776;2866,057;95,965;11,000;26,534;6,329;90,941;53,534;3,837;40,976;0,655;32,470;5698488,305;6;9
20240802110024_Y8_X8;70,685;290,875;0,519;427,288;0,2724;78,706;0,326;1,629;138,733;152,142;571,848;90,000;0,880;3131,645;144,911;102,171;26,647;36,483;93,200;150,927;4,747;111,211;0,633;73,770;5698488,305;6;9
20240802110024_Y9_X4;24,271;196,257;0,317;545,197;0,2218;30,240;-0,382;2,958;80,772;115,485;438,065;180,000;0,743;2360,034;73,601;15,900;44,744;13,904;90,688;50,614;4,083;36,629;0,665;26,253;5698488,305;6;9
20240802110024_Y9_X8;72,984;286,755;0,520;440,236;0,2469;77,477;-0,217;1,450;120,854;165,901;595,950;90,000;0,891;2451,671;133,674;10,145;102,305;0,949;54,952;65,234;4,480;86,274;0,703;87,993;5698488,305;6;9
20240802110024_Y10_X4;20,072;170,526;0,472;645,093;0,1779;25,272;-0,392;2,848;79,322;91,204;493,172;90,000;0,668;1042,299;60,699;16,252;32,254;9,044;86,621;41,217;3,623;28,145;0,820;22,763;5698488,305;6;9
20240802110024_Y10_X8;70,219;305,977;0,505;499,778;0,3721;78,233;-0,582;1,733;132,652;173,325;558,409;90,000;1,053;2063,843;110,315;13,181;171,498;1,171;66,211;57,745;4,712;76,436;0,614;100,410;5698488,305;6;9
20240802110024_Y11_X8;45,046;311,813;0,340;410,279;0,3633;62,277;-1,543;4,188;95,608;216,206;367,408;90,000;1,095;1722,800;78,737;13,914;204,201;1,209;81,888;37,917;19,724;32,420;0,474;30,779;5698488,305;6;9
20240802112914_Y4_X1;23,878;223,806;0,593;500,487;0,3121;35,386;-1,706;5,849;83,000;140,806;337,433;180,000;0,898;2165,856;55,804;16,634;112,225;7,798;87,214;37,711;8,668;24,587;0,862;19,452;5698488,305;6;9
20240802112914_Y4_X12;47,082;314,882;0,428;1176,580;1,865;55,070;-0,161;2,009;170,876;144,006;480,872;90,000;2,298;7633,967;122,530;34,841;46,195;8,118;73,247;82,770;3,374;66,010;1,802;64,120;5698488,305;6;9
20240802112914_Y5_X1;44,980;268,728;0,336;952,948;1,154;55,044;0,928;2,401;151,719;117,009;371,511;90,000;1,758;6986,180;71,272;150,985;18,325;24,495;93,117;128,600;2,377;93,726;0,899;43,725;5698488,305;6;9
20240802112914_Y5_X2;24,554;257,493;0,415;950,904;1,102;33,566;-0,151;3,834;130,360;127,133;354,288;70,600;1,724;6499,152;58,359;47,902;59,124;11,087;82,918;71,582;6,138;30,488;2,452;23,909;5698488,305;6;9
20240802112914_Y5_X3;45,617;333,210;0,725;1078,342;1,621;56,000;0,784;3,035;201,179;132,031;457,564;180,000;2,129;6693,330;113,574;93,951;19,349;19,960;94,912;145,154;3,338;85,583;3,291;47,939;5698488,305;6;9
20240802112914_Y5_X4;28,391;284,415;0,328;1003,296;1,194;38,390;-1,321;4,061;131,753;152,663;349,186;90,000;1,804;6408,219;57,989;15,986;95,838;6,661;80,382;36,861;9,553;27,002;0,843;26,453;5698488,305;6;9
20240802112914_Y5_X12;38,739;282,520;0,578;791,488;0,5231;50,627;1,082;3,299;155,224;127,296;390,514;39,500;1,156;926,566;76,710;125,749;24,095;20,683;92,135;132,740;3,002;89,845;1,995;38,259;5698488,305;6;9
