File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240731151213_Y3_X3;20,432;224,622;0,362;518,074;0,2489;24,988;-0,126;2,664;98,598;126,024;388,487;90,000;0,797;2425,288;69,214;16,571;23,142;7,528;91,107;43,171;2,886;30,152;0,844;23,236;5698488,305;2;8
20240731151213_Y3_X4;16,890;205,585;0,346;617,305;0,3978;21,070;-0,301;3,167;96,627;108,958;373,396;90,000;1,005;4063,487;58,426;15,753;24,425;6,172;91,067;37,108;2,641;23,813;0,842;19,026;5698488,305;2;8
20240731151213_Y3_X5;17,141;215,881;0,415;621,774;0,4180;20,807;-0,234;2,911;115,333;100,548;355,852;90,000;1,034;4178,868;59,771;14,955;21,548;3,867;90,938;33,325;2,467;23,535;0,683;19,581;5698488,305;2;8
20240731151213_Y3_X6;14,742;210,630;0,195;403,054;0,1364;18,536;-0,019;4,720;149,578;61,051;218,918;168,500;0,574;713,392;47,791;20,336;20,572;4,337;87,798;27,553;2,326;19,239;0,763;17,018;5698488,305;2;8
20240731151213_Y4_X2;19,274;442,101;0,338;697,444;0,5730;24,149;0,192;4,349;162,932;279,168;364,140;90,000;1,218;5389,489;62,317;21,321;22,107;8,350;89,101;41,414;2,633;28,328;1,091;22,392;5698488,305;2;8
20240731151213_Y4_X3;16,307;232,139;0,273;536,024;0,3172;20,304;-0,179;3,185;107,574;124,565;297,380;90,000;0,895;3569,600;54,469;16,334;20,849;6,508;89,646;34,439;2,393;23,181;0,811;18,962;5698488,305;2;8
20240731151213_Y4_X4;19,640;177,668;0,368;511,800;0,2747;23,641;-0,042;2,455;107,190;70,477;407,272;90,000;0,826;3520,352;71,092;14,475;17,325;5,806;93,177;41,696;2,350;29,470;0,793;23,243;5698488,305;2;8
20240731151213_Y4_X5;15,357;340,846;0,382;534,194;0,3051;19,241;-0,231;3,636;117,865;222,981;252,130;90,000;0,875;3712,419;50,833;12,671;21,154;7,485;89,681;31,507;2,384;22,347;0,662;17,622;5698488,305;2;8
20240731151213_Y4_X6;13,015;208,766;0,372;480,495;0,2018;16,345;-0,115;3,024;121,544;87,222;232,402;90,000;0,708;2261,890;40,666;12,473;17,409;11,434;89,006;29,583;2,047;19,957;0,603;14,530;5698488,305;2;8
20240731151213_Y5_X2;17,062;200,795;0,313;424,076;0,1492;21,119;-0,037;2,975;116,399;84,396;342,417;90,000;0,599;1063,229;57,375;19,015;19,016;7,733;90,553;39,579;2,324;24,973;0,988;19,596;5698488,305;2;8
