File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241011132444_Y6_X6;9,503;98,648;0,391;334,813;0,1397;11,954;0,018;2,952;63,813;34,835;405,205;0,000;0,581;3233,307;29,321;11,917;10,968;9,767;87,042;22,968;1,448;13,867;0,596;10,807;5698488,305;11;11
20241011132444_Y7_X3;14,759;126,633;0,473;394,954;0,1806;19,809;1,157;4,582;87,553;39,080;406,368;46,500;0,671;2092,688;38,493;39,454;7,706;15,502;89,481;57,507;1,352;26,368;1,865;15,518;5698488,305;11;11
20241011132444_Y7_X4;13,223;107,219;0,326;315,666;0,1098;17,176;1,015;3,812;70,566;36,653;451,788;0,000;0,511;2265,935;33,631;33,606;7,615;17,307;93,039;47,548;1,090;26,122;1,219;13,790;5698488,305;11;11
20241011132444_Y7_X5;12,670;126,249;0,412;342,322;0,1477;16,874;0,748;3,528;85,147;41,102;450,155;0,000;0,599;2833,343;26,958;29,950;12,576;20,387;81,762;41,803;1,347;24,697;1,047;14,664;5698488,305;11;11
20241011132444_Y7_X7;9,398;87,958;0,164;438,351;0,1942;11,847;-0,109;2,924;46,923;41,036;227,661;0,000;0,685;3547,439;26,499;11,409;12,196;10,247;82,704;21,459;1,336;13,584;0,569;11,556;5698488,305;11;11
20241011132444_Y7_X8;12,369;136,275;0,843;382,823;0,2107;16,069;0,432;3,529;87,765;48,511;356,104;90,000;0,713;4082,131;32,920;21,563;15,625;17,937;89,787;37,538;1,602;21,428;0,930;13,298;5698488,305;11;11
20241011132444_Y8_X1;10,765;102,092;0,236;309,842;0,1372;12,909;-0,198;2,554;62,639;39,453;328,576;180,000;0,580;2303,047;30,436;9,865;12,235;6,333;80,203;19,896;1,231;14,347;0,497;13,680;5698488,305;11;11
20241011132444_Y8_X2;23,001;196,642;0,759;314,316;0,1742;30,852;1,257;4,262;134,467;62,175;491,282;90,000;0,647;2580,947;37,051;75,228;24,636;23,859;90,920;89,328;2,098;49,191;2,176;20,245;5698488,305;11;11
20241011132444_Y8_X3;21,853;227,735;0,519;230,360;0,1088;32,652;2,076;7,641;176,413;51,322;355,687;90,000;0,504;1864,037;33,305;78,098;14,118;22,543;85,733;107,669;1,714;42,803;4,362;18,113;5698488,305;11;11
20241011132444_Y8_X8;26,140;233,539;0,283;365,023;0,2056;38,571;2,210;8,255;180,027;53,512;296,674;90,000;0,720;2699,142;44,899;86,482;8,271;23,215;92,497;142,513;1,496;41,060;5,937;20,837;5698488,305;11;11
